source,hardware,framework,model,quant,task_id,run_id,label,ttft,end_to_end,decode_time,output_tokens,output_chars,decode_tok_s,output_text_hash,prompt_chars,max_tokens,timestamp
raw_logs/h200/medgemma4b_soap_en.jsonl,h200-nvl,llamacpp,medgemma-4b-it,Q4_K_M,soap_en,0,h200-nvl.llamacpp.medgemma-4b-it.Q4_K_M.soap_en,0.0325656367931515,1.0513412549626082,1.0187756181694567,203,869,199.25879298598826,07fb1561ca125a8d,1474,600,1778372933.454188
raw_logs/h200/medgemma4b_soap_en.jsonl,h200-nvl,llamacpp,medgemma-4b-it,Q4_K_M,soap_en,1,h200-nvl.llamacpp.medgemma-4b-it.Q4_K_M.soap_en,0.030607638880610466,1.0490145219955593,1.0184068831149489,203,869,199.3309387099725,07fb1561ca125a8d,1474,600,1778372934.508547
raw_logs/h200/medgemma4b_soap_en.jsonl,h200-nvl,llamacpp,medgemma-4b-it,Q4_K_M,soap_en,2,h200-nvl.llamacpp.medgemma-4b-it.Q4_K_M.soap_en,0.027727623004466295,1.0473740769084543,1.019646453903988,203,869,199.0886147083241,07fb1561ca125a8d,1474,600,1778372935.5613813
raw_logs/h200/medgemma4b_soap_en.jsonl,h200-nvl,llamacpp,medgemma-4b-it,Q4_K_M,soap_en,3,h200-nvl.llamacpp.medgemma-4b-it.Q4_K_M.soap_en,0.03195682493969798,1.065700792009011,1.033743967069313,203,869,196.37357650125833,07fb1561ca125a8d,1474,600,1778372936.6322935
raw_logs/h200/medgemma4b_soap_en.jsonl,h200-nvl,llamacpp,medgemma-4b-it,Q4_K_M,soap_en,4,h200-nvl.llamacpp.medgemma-4b-it.Q4_K_M.soap_en,0.027423926861956716,1.0476552590262145,1.0202313321642578,203,869,198.97448117905566,07fb1561ca125a8d,1474,600,1778372937.6851704
raw_logs/h200/medgemma_ddx_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,ddx_en,0,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.ddx_en,0.07463812013156712,2.69653428113088,2.621896160999313,181,789,69.03400778885668,226b08a3ea3f8daa,1084,400,1778372104.4343035
raw_logs/h200/medgemma_ddx_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,ddx_en,1,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.ddx_en,0.07216517603956163,2.680496795102954,2.6083316190633923,181,789,69.39301685304649,226b08a3ea3f8daa,1084,400,1778372107.129886
raw_logs/h200/medgemma_ddx_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,ddx_en,2,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.ddx_en,0.07096013613045216,2.6728258430957794,2.6018657069653273,181,789,69.56546585607926,226b08a3ea3f8daa,1084,400,1778372109.8174555
raw_logs/h200/medgemma_ddx_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,ddx_en,3,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.ddx_en,0.06507551087997854,2.6792339580133557,2.614158447133377,181,789,69.2383432987699,226b08a3ea3f8daa,1084,400,1778372112.5115004
raw_logs/h200/medgemma_ddx_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,ddx_en,4,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.ddx_en,0.06683637388050556,2.6823933077976108,2.615556933917105,181,789,69.2013229201366,226b08a3ea3f8daa,1084,400,1778372115.2089918
raw_logs/h200/medgemma_drug_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,drug_zh,0,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.drug_zh,0.06856052996590734,2.5806324628647417,2.5120719328988343,173,317,68.86745468326006,2dc823205ee28061,305,500,1778372121.135771
raw_logs/h200/medgemma_drug_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,drug_zh,1,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.drug_zh,0.06410743296146393,2.5648774339351803,2.5007700009737164,173,317,69.17869293563166,2dc823205ee28061,305,500,1778372123.715433
raw_logs/h200/medgemma_drug_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,drug_zh,2,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.drug_zh,0.061607575975358486,2.5620269409846514,2.500419365009293,173,317,69.18839392341573,2dc823205ee28061,305,500,1778372126.2921853
raw_logs/h200/medgemma_drug_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,drug_zh,3,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.drug_zh,0.060804108856245875,2.5602366239763796,2.4994325151201338,173,317,69.21571154790105,2dc823205ee28061,305,500,1778372128.8677104
raw_logs/h200/medgemma_drug_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,drug_zh,4,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.drug_zh,0.059676531003788114,2.5588061700109392,2.499129639007151,173,317,69.22409998255596,2dc823205ee28061,305,500,1778372131.4418309
raw_logs/h200/medgemma_icd_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,icd_zh,0,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.icd_zh,0.0649943589232862,0.782681664917618,0.7176873059943318,50,58,69.66822400561574,509c1cd291130f5e,275,200,1778372133.681234
raw_logs/h200/medgemma_icd_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,icd_zh,1,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.icd_zh,0.06153489905409515,0.7815292691811919,0.7199943701270968,50,58,69.44498745340712,509c1cd291130f5e,275,200,1778372134.4776497
raw_logs/h200/medgemma_icd_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,icd_zh,2,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.icd_zh,0.06129790795966983,0.7827651270199567,0.7214672190602869,50,58,69.30321805213153,509c1cd291130f5e,275,200,1778372135.2756286
raw_logs/h200/medgemma_icd_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,icd_zh,3,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.icd_zh,0.06067492510192096,0.7770534320734441,0.7163785069715232,50,58,69.79550546731792,509c1cd291130f5e,275,200,1778372136.0674977
raw_logs/h200/medgemma_icd_zh.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,icd_zh,4,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.icd_zh,0.0594723632093519,0.7729902071878314,0.7135178439784795,50,58,70.07533227369161,509c1cd291130f5e,275,200,1778372136.8553207
raw_logs/h200/medgemma_soap_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,soap_en,0,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.soap_en,0.0792876339983195,3.964003053959459,3.8847154199611396,268,1132,68.9883224451692,1fb034cb043c81fb,1474,600,1778372082.1304824
raw_logs/h200/medgemma_soap_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,soap_en,1,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.soap_en,0.08225790783762932,3.9900423649232835,3.907784457085654,268,1132,68.5810599185066,1fb034cb043c81fb,1474,600,1778372086.135551
raw_logs/h200/medgemma_soap_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,soap_en,2,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.soap_en,0.07905803201720119,3.9851319738663733,3.906073941849172,268,1132,68.6110923627642,1fb034cb043c81fb,1474,600,1778372090.136192
raw_logs/h200/medgemma_soap_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,soap_en,3,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.soap_en,0.07817374099977314,3.953055677935481,3.874881936935708,268,1132,69.16339758520148,1fb034cb043c81fb,1474,600,1778372094.1041396
raw_logs/h200/medgemma_soap_en.jsonl,h200-nvl,llamacpp,medgemma-27b-text-it,Q4_K_M,soap_en,4,h200-nvl.llamacpp.medgemma-27b-text-it.Q4_K_M.soap_en,0.07190620992332697,3.953721938887611,3.881815728964284,268,1132,69.03985627146338,1fb034cb043c81fb,1474,600,1778372098.0727232
raw_logs/h200/mistral_small_24b_ddx_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,ddx_en,0,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.ddx_en,0.025130446068942547,2.099217663053423,2.0740872169844806,194,911,93.53512157606225,e04ecf66acdccf42,1084,400,1778375804.0526636
raw_logs/h200/mistral_small_24b_ddx_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,ddx_en,1,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.ddx_en,0.025186015060171485,2.0979506568983197,2.0727646418381482,194,911,93.5948038113767,e04ecf66acdccf42,1084,400,1778375806.1619496
raw_logs/h200/mistral_small_24b_ddx_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,ddx_en,2,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.ddx_en,0.025326745817437768,2.0946584588382393,2.0693317130208015,194,911,93.75007340741888,e04ecf66acdccf42,1084,400,1778375808.2678158
raw_logs/h200/mistral_small_24b_ddx_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,ddx_en,3,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.ddx_en,0.02578106289729476,2.10781028191559,2.0820292190182954,194,911,93.17832729142658,e04ecf66acdccf42,1084,400,1778375810.386989
raw_logs/h200/mistral_small_24b_ddx_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,ddx_en,4,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.ddx_en,0.02868954394944012,2.1184868649579585,2.0897973210085183,194,911,92.83196894250838,e04ecf66acdccf42,1084,400,1778375812.5168521
raw_logs/h200/mistral_small_24b_drug_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,drug_zh,0,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.drug_zh,0.02410054998472333,1.9309917259961367,1.9068911760114133,166,242,87.05268663900222,df3a8cbf347f602c,305,500,1778375816.800378
raw_logs/h200/mistral_small_24b_drug_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,drug_zh,1,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.drug_zh,0.02443391503766179,1.9285179271828383,1.9040840121451765,166,242,87.1810271716852,df3a8cbf347f602c,305,500,1778375818.7402487
raw_logs/h200/mistral_small_24b_drug_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,drug_zh,2,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.drug_zh,0.023257273016497493,1.9276934838853776,1.9044362108688802,166,242,87.1649042654278,df3a8cbf347f602c,305,500,1778375820.6791072
raw_logs/h200/mistral_small_24b_drug_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,drug_zh,3,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.drug_zh,0.024307185085490346,1.9241293070372194,1.899822121951729,166,242,87.37660125226068,df3a8cbf347f602c,305,500,1778375822.6143892
raw_logs/h200/mistral_small_24b_drug_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,drug_zh,4,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.drug_zh,0.023132548900321126,1.9234356889501214,1.9003031400498003,166,242,87.35448387232036,df3a8cbf347f602c,305,500,1778375824.5489771
raw_logs/h200/mistral_small_24b_icd_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,icd_zh,0,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.icd_zh,0.024949182057753205,0.4733217840548605,0.44837260199710727,39,43,86.98122906325933,d4bd0ca19aba96a9,275,200,1778375825.8223424
raw_logs/h200/mistral_small_24b_icd_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,icd_zh,1,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.icd_zh,0.023327759001404047,0.4717807760462165,0.44845301704481244,39,43,86.96563188937775,d4bd0ca19aba96a9,275,200,1778375826.3052168
raw_logs/h200/mistral_small_24b_icd_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,icd_zh,2,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.icd_zh,0.022929529892280698,0.4709524929057807,0.4480229630135,39,43,87.04910957616438,d4bd0ca19aba96a9,275,200,1778375826.787162
raw_logs/h200/mistral_small_24b_icd_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,icd_zh,3,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.icd_zh,0.02241883985698223,0.47276169480755925,0.450342854950577,39,43,86.60068561380876,d4bd0ca19aba96a9,275,200,1778375827.27296
raw_logs/h200/mistral_small_24b_icd_zh.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,icd_zh,4,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.icd_zh,0.023614899953827262,0.47360169305466115,0.4499867931008339,39,43,86.66921029226918,d4bd0ca19aba96a9,275,200,1778375827.7575345
raw_logs/h200/mistral_small_24b_soap_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,soap_en,0,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.soap_en,0.02521382598206401,2.1515857288613915,2.1263719028793275,198,850,93.11635454357139,f1c03e7ee3fa079c,1474,600,1778375790.8564825
raw_logs/h200/mistral_small_24b_soap_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,soap_en,1,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.soap_en,0.02926053199917078,2.1521825490053743,2.1229220170062035,198,850,93.26767465496657,f1c03e7ee3fa079c,1474,600,1778375793.0199873
raw_logs/h200/mistral_small_24b_soap_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,soap_en,2,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.soap_en,0.025689592817798257,2.1550637728068978,2.1293741799890995,198,850,92.98506662695308,f1c03e7ee3fa079c,1474,600,1778375795.1861372
raw_logs/h200/mistral_small_24b_soap_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,soap_en,3,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.soap_en,0.026053055888041854,2.1467051138170063,2.1206520579289645,198,850,93.3675089506986,f1c03e7ee3fa079c,1474,600,1778375797.3439474
raw_logs/h200/mistral_small_24b_soap_en.jsonl,h200-nvl,llamacpp,mistral-small-3.2-24b,Q4_K_M,soap_en,4,h200-nvl.llamacpp.mistral-small-3.2-24b.Q4_K_M.soap_en,0.02619928983040154,2.1552632828243077,2.129063992993906,198,850,92.99861378124707,f1c03e7ee3fa079c,1474,600,1778375799.510441
raw_logs/h200/phi4_full_ddx_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,ddx_en,0,h200-nvl.llamacpp.phi-4.Q4_K_M.ddx_en,0.012458076002076268,1.6643285369500518,1.6518704609479755,221,937,133.78773046959898,b1f4266d5df12f13,1084,400,1778375645.1622667
raw_logs/h200/phi4_full_ddx_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,ddx_en,1,h200-nvl.llamacpp.phi-4.Q4_K_M.ddx_en,0.01235267985612154,1.6672416869550943,1.6548890070989728,221,937,133.54369933692044,b1f4266d5df12f13,1084,400,1778375646.8376396
raw_logs/h200/phi4_full_ddx_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,ddx_en,2,h200-nvl.llamacpp.phi-4.Q4_K_M.ddx_en,0.013900708872824907,1.6710332450456917,1.6571325361728668,221,937,133.36289957253365,b1f4266d5df12f13,1084,400,1778375648.5166178
raw_logs/h200/phi4_full_ddx_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,ddx_en,3,h200-nvl.llamacpp.phi-4.Q4_K_M.ddx_en,0.012615371961146593,1.6642389348708093,1.6516235629096627,221,937,133.80773014079833,b1f4266d5df12f13,1084,400,1778375650.1885474
raw_logs/h200/phi4_full_ddx_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,ddx_en,4,h200-nvl.llamacpp.phi-4.Q4_K_M.ddx_en,0.012018244015052915,1.6685076500289142,1.6564894060138613,221,937,133.41467756911854,b1f4266d5df12f13,1084,400,1778375651.865058
raw_logs/h200/phi4_full_drug_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,drug_zh,0,h200-nvl.llamacpp.phi-4.Q4_K_M.drug_zh,0.15496203396469355,3.3732229580637068,3.218260924099013,318,451,98.81113045208649,bb0bc61d65666313,305,500,1778375658.613333
raw_logs/h200/phi4_full_drug_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,drug_zh,1,h200-nvl.llamacpp.phi-4.Q4_K_M.drug_zh,0.14121424593031406,3.3549040709622204,3.2136898250319064,318,451,98.95167776399914,bb0bc61d65666313,305,500,1778375661.976828
raw_logs/h200/phi4_full_drug_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,drug_zh,2,h200-nvl.llamacpp.phi-4.Q4_K_M.drug_zh,0.014597394969314337,3.2356871070805937,3.2210897121112794,318,451,98.72435368823221,bb0bc61d65666313,305,500,1778375665.2206175
raw_logs/h200/phi4_full_drug_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,drug_zh,3,h200-nvl.llamacpp.phi-4.Q4_K_M.drug_zh,0.015338925179094076,3.2221651731524616,3.2068262479733676,318,451,99.16346425097646,bb0bc61d65666313,305,500,1778375668.4510138
raw_logs/h200/phi4_full_drug_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,drug_zh,4,h200-nvl.llamacpp.phi-4.Q4_K_M.drug_zh,0.01511462009511888,3.220581436995417,3.205466816900298,318,451,99.20551924711782,bb0bc61d65666313,305,500,1778375671.679694
raw_logs/h200/phi4_full_icd_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,icd_zh,0,h200-nvl.llamacpp.phi-4.Q4_K_M.icd_zh,0.012453918112441897,0.8035324201919138,0.791078502079472,73,93,92.27908457644625,4297b841567f5814,275,200,1778375673.6042626
raw_logs/h200/phi4_full_icd_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,icd_zh,1,h200-nvl.llamacpp.phi-4.Q4_K_M.icd_zh,0.01146093592979014,0.7958512341137975,0.7843902981840074,73,93,93.06591395763947,4297b841567f5814,275,200,1778375674.4080272
raw_logs/h200/phi4_full_icd_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,icd_zh,2,h200-nvl.llamacpp.phi-4.Q4_K_M.icd_zh,0.011275508906692266,0.801723666023463,0.7904481571167707,73,93,92.35267277524427,4297b841567f5814,275,200,1778375675.2177007
raw_logs/h200/phi4_full_icd_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,icd_zh,3,h200-nvl.llamacpp.phi-4.Q4_K_M.icd_zh,0.011996283195912838,0.8055166502017528,0.7935203670058399,73,93,91.99511825442882,4297b841567f5814,275,200,1778375676.0313387
raw_logs/h200/phi4_full_icd_zh.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,icd_zh,4,h200-nvl.llamacpp.phi-4.Q4_K_M.icd_zh,0.0113867181353271,0.8055471221450716,0.7941604040097445,73,93,91.92097670876106,4297b841567f5814,275,200,1778375676.8448489
raw_logs/h200/phi4_full_soap_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,soap_en,0,h200-nvl.llamacpp.phi-4.Q4_K_M.soap_en,0.01480237185023725,2.4255780859384686,2.4107757140882313,323,1383,133.98177114214062,95bb2ecea396864a,1474,600,1778375631.5803797
raw_logs/h200/phi4_full_soap_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,soap_en,1,h200-nvl.llamacpp.phi-4.Q4_K_M.soap_en,0.01669472292996943,2.453279651934281,2.4365849290043116,323,1383,132.56258632937988,95bb2ecea396864a,1474,600,1778375634.0415626
raw_logs/h200/phi4_full_soap_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,soap_en,2,h200-nvl.llamacpp.phi-4.Q4_K_M.soap_en,0.01665253401733935,2.4488429620396346,2.4321904280222952,323,1383,132.80210146318328,95bb2ecea396864a,1474,600,1778375636.4985383
raw_logs/h200/phi4_full_soap_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,soap_en,3,h200-nvl.llamacpp.phi-4.Q4_K_M.soap_en,0.015210622921586037,2.4458995638415217,2.4306889409199357,323,1383,132.88413608273345,95bb2ecea396864a,1474,600,1778375638.9524407
raw_logs/h200/phi4_full_soap_en.jsonl,h200-nvl,llamacpp,phi-4,Q4_K_M,soap_en,4,h200-nvl.llamacpp.phi-4.Q4_K_M.soap_en,0.014466603053733706,2.4359614450950176,2.421494842041284,323,1383,133.3886797494542,95bb2ecea396864a,1474,600,1778375641.3965774
raw_logs/h200/qwen36_ddx_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,ddx_en,0,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.ddx_en,0.10547903389669955,1.4431330128572881,1.3376539789605886,215,944,160.729159694246,393bce16cbd04b02,1084,400,1778371864.4366345
raw_logs/h200/qwen36_ddx_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,ddx_en,1,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.ddx_en,0.10478409822098911,1.4512499740812927,1.3464658758603036,215,944,159.6772735607793,393bce16cbd04b02,1084,400,1778371865.8943243
raw_logs/h200/qwen36_ddx_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,ddx_en,2,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.ddx_en,0.10442966083064675,1.4496935559436679,1.3452638951130211,215,944,159.81994371590338,393bce16cbd04b02,1084,400,1778371867.350481
raw_logs/h200/qwen36_ddx_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,ddx_en,3,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.ddx_en,0.10300988098606467,1.4474125339183956,1.344402652932331,215,944,159.92232649277716,393bce16cbd04b02,1084,400,1778371868.8043344
raw_logs/h200/qwen36_ddx_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,ddx_en,4,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.ddx_en,0.10303974687121809,1.4468339348677546,1.3437941879965365,215,944,159.99473871854113,393bce16cbd04b02,1084,400,1778371870.257703
raw_logs/h200/qwen36_drug_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,drug_zh,0,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.drug_zh,0.09231745102442801,1.672304444015026,1.579986992990598,251,426,158.86206729139423,22348782d9a1944c,305,500,1778371873.845401
raw_logs/h200/qwen36_drug_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,drug_zh,1,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.drug_zh,0.09378909016959369,1.686482842080295,1.5926937519107014,251,426,157.59464096527265,22348782d9a1944c,305,500,1778371875.5383136
raw_logs/h200/qwen36_drug_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,drug_zh,2,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.drug_zh,0.09207531483843923,1.6787980820517987,1.5867227672133595,251,426,158.1876841918719,22348782d9a1944c,305,500,1778371877.2232976
raw_logs/h200/qwen36_drug_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,drug_zh,3,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.drug_zh,0.09247809089720249,1.700154019985348,1.6076759290881455,251,426,156.12599247061203,22348782d9a1944c,305,500,1778371878.9298298
raw_logs/h200/qwen36_drug_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,drug_zh,4,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.drug_zh,0.09243901702575386,1.6791191280353814,1.5866801110096276,251,426,158.19193689916807,22348782d9a1944c,305,500,1778371880.6159568
raw_logs/h200/qwen36_icd_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,icd_zh,0,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.icd_zh,0.09103819495067,0.5681793780531734,0.4771411831025034,73,83,152.99454875249688,12f0e8e4caa832c3,275,200,1778371881.991248
raw_logs/h200/qwen36_icd_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,icd_zh,1,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.icd_zh,0.0912903908174485,0.5678116290364414,0.47652123821899295,73,83,153.1935916913984,12f0e8e4caa832c3,275,200,1778371882.5659697
raw_logs/h200/qwen36_icd_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,icd_zh,2,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.icd_zh,0.09096591104753315,0.5669451339635998,0.47597922291606665,73,83,153.3680389508781,12f0e8e4caa832c3,275,200,1778371883.1394227
raw_logs/h200/qwen36_icd_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,icd_zh,3,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.icd_zh,0.09157935483381152,0.5703272898681462,0.47874793503433466,73,83,152.48107544268493,12f0e8e4caa832c3,275,200,1778371883.7162664
raw_logs/h200/qwen36_icd_zh.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,icd_zh,4,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.icd_zh,0.09254701714962721,0.570753653999418,0.4782066368497908,73,83,152.6536739031708,12f0e8e4caa832c3,275,200,1778371884.2935252
raw_logs/h200/qwen36_soap_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,soap_en,0,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.soap_en,0.11407718900591135,2.0784434899687767,1.9643663009628654,313,1384,159.33891751583099,52f8b489b1e790d0,1474,600,1778371852.9432845
raw_logs/h200/qwen36_soap_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,soap_en,1,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.soap_en,0.11274030921049416,2.077308289008215,1.964567979797721,313,1384,159.3225600837837,52f8b489b1e790d0,1474,600,1778371855.027203
raw_logs/h200/qwen36_soap_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,soap_en,2,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.soap_en,0.11292392201721668,2.079168471042067,1.9662445490248501,313,1384,159.18670958565704,52f8b489b1e790d0,1474,600,1778371857.1131995
